,Unnamed: 0,HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V,is_hyades,cluster,silhouette
1984,1984,26980,5.724913,16.698344,3.59,-5.2,-6.26,8.18,0.092,0,3,0.6545196715287444
1985,1985,14362,3.088455,3.766726,3.58,2.89,0.64,9.89,0.4,0,3,0.6229657809103706
1986,1986,19308,4.139067,19.737646,3.58,-9.44,-4.37,7.69,0.5,0,3,0.6313176333634376
1987,1987,18566,3.974837,8.36837,3.58,-22.28,-7.72,9.16,0.061,0,3,0.5460983868331962
1988,1988,18289,3.911588,4.949771,3.57,-6.72,-4.08,8.13,0.127,0,3,0.6353311048877356
1989,1989,28353,5.991029,8.415467999999999,3.56,0.57,-16.36,6.77,0.947,0,3,0.5491737594325258
1990,1990,23150,4.981121,23.836687,3.56,-0.57,-4.14,8.63,0.275,0,3,0.6184807198629695
1991,1991,27222,5.769605,22.772652,3.56,-1.48,-25.3,8.19,1.198,0,3,0.3590475900679567
1992,1992,23917,5.138987,23.214461,3.56,-3.31,-11.75,8.51,0.187,0,3,0.5826640453229551
1993,1993,14394,3.094726,23.094043,3.56,-11.21,-6.17,7.67,1.641,0,3,0.597238196762551
1994,1994,23504,5.053761,17.290172000000002,3.55,1.5,-13.02,9.77,0.475,0,3,0.5936621980086995
1995,1995,27078,5.74204,15.063503,3.55,0.37,-24.74,7.12,0.792,0,3,0.38792900982865275
1996,1996,28522,6.0207739999999985,6.626016,3.55,-1.5,-2.93,8.79,0.051,0,3,0.6527792166338315
1997,1997,13759,2.952127,10.803792,3.54,2.07,0.49,9.83,0.4,0,3,0.6547939776508962
1998,1998,21350,4.581311,18.413403,3.54,2.03,-4.43,8.06,0.21,0,3,0.6478391673118002
1999,1999,18998,4.070273,15.026862,3.54,-4.11,-22.96,8.01,1.147,0,3,0.4510241531943433
2000,2000,23544,5.063104,10.855217,3.54,-10.52,-17.23,9.59,0.456,0,3,0.5453359355353212
2001,2001,23858,5.127633,12.541195,3.53,7.88,-1.68,8.18,0.778,0,3,0.6277885067274982
2003,2003,23898,5.135085,14.532851,3.53,-0.34,-6.46,7.88,1.001,0,3,0.6612978659665373
2005,2005,25747,5.4975580000000015,18.430744,3.52,11.51,-13.78,8.15,0.8,0,3,0.48718382257214843
2006,2006,28142,5.947387,16.355075,3.52,-0.53,-3.33,7.22,-0.13699999999999998,0,3,0.6626792304957764
2007,2007,22185,4.7728769999999985,19.205248,3.52,-1.14,-0.11,9.64,0.243,0,3,0.6503146852857244
2009,2009,16505,3.540879,20.175484,3.52,-6.53,-15.99,8.42,1.672,0,3,0.5524533309421827
2010,2010,14436,3.105876,10.805657,3.52,-15.26,-19.77,9.96,1.027,0,3,0.49155734024620334
2013,2013,24784,5.3131330000000005,17.104870000000002,3.51,0.61,2.99,9.27,0.401,0,3,0.6476326505499779
2014,2014,27543,5.832751,11.718536,3.51,-1.01,-13.19,8.71,1.018,0,3,0.6082044887373441
2015,2015,25154,5.383211,18.898628,3.51,-3.18,-5.68,9.26,0.888,0,3,0.6502041291778258
2016,2016,26912,5.713523,21.389143,3.49,0.71,-0.78,8.57,1.284,0,3,0.6357404991238169
2017,2017,26032,5.553818,7.153453,3.49,0.1,-4.3,7.89,2.45,0,3,0.6499504392603477
2018,2018,15513,3.3321300000000003,21.516447,3.48,16.69,-19.27,8.76,0.655,0,3,0.29635316048594207
2019,2019,23946,5.146283,21.49565,3.48,2.03,-5.73,8.34,0.306,0,3,0.6251960347488082
2020,2020,27829,5.888617,20.299107,3.48,-2.88,-10.14,6.7,-0.057,0,3,0.6159078293073759
2021,2021,24207,5.1971690000000015,5.408846,3.48,-5.63,-5.84,7.62,1.317,0,3,0.6363001778186272
2022,2022,21782,4.679485,5.339913,3.48,-6.29,-9.39,8.76,0.212,0,3,0.6170413982638514
2023,2023,15906,3.414285,14.014879,3.47,45.62,1.54,9.68,0.461,0,3,0.21608661477693408
2024,2024,13669,2.933949,12.387127,3.47,19.81,11.63,10.52,0.8390000000000001,0,3,0.5021508348730722
2025,2025,15996,3.434253,20.245565,3.47,-8.03,-9.52,8.54,0.4,0,3,0.612723659422884
2026,2026,17920,3.831911,19.56635,3.47,-8.66,-18.68,8.62,1.03,0,3,0.5152201453724236
2027,2027,27474,5.818219999999998,9.893318,3.46,32.74,6.28,8.91,1.2,0,3,0.3717999554442418
2028,2028,25591,5.469347,3.62316,3.46,1.34,-0.96,9.46,0.168,0,3,0.6296129328956143
2029,2029,28526,6.021482,9.072434,3.46,-11.15,1.88,7.26,0.911,0,3,0.6314556987603833
2030,2030,15423,3.312832,7.393222,3.46,-11.22,-16.7,9.14,0.605,0,3,0.5402714389926336
2031,2031,21748,4.669338,20.548254,3.45,-0.45,-10.33,9.14,0.3720000000000001,0,3,0.6116495805420488
2032,2032,27159,5.757178,24.079253,3.45,-3.86,-0.36,10.07,0.276,0,3,0.618990709845017
2033,2033,14901,3.204493,17.301087,3.45,-9.97,-5.28,8.4,0.335,0,3,0.63577254608499
2034,2034,19359,4.14711,10.463659,3.45,-10.34,-22.81,8.76,0.6679999999999999,0,3,0.4599557262873189
2035,2035,28659,6.05194,20.586274,3.45,-14.02,-9.73,6.88,0.969,0,3,0.5795957961726672
2036,2036,23656,5.084116000000002,22.276035,3.44,38.51,15.75,10.69,0.7340000000000001,0,3,0.32888679913897995
2037,2037,16338,3.5101690000000003,11.867425,3.44,0.24,-13.07,9.64,0.464,0,3,0.6051205942303118
2038,2038,27332,5.789631,8.548387,3.44,-2.18,-3.3,8.19,-0.083,0,3,0.6616326791859943
2039,2039,26187,5.582219,22.568598,3.44,-11.57,-17.28,8.51,1.11,0,3,0.5113949270068715
2041,2041,19745,4.233074,22.708071,3.43,9.37,-5.26,8.19,0.179,0,3,0.5666099734567125
2042,2042,22601,4.862605,6.174241,3.43,2.05,-26.61,8.28,1.263,0,3,0.32759839332267554
2043,2043,15558,3.340547,14.174646,3.42,16.76,-17.96,9.07,0.529,0,3,0.346210240013626
2044,2044,20734,4.443753,9.394247,3.42,9.28,-0.94,8.1,0.08800000000000001,0,3,0.6121212588480622
2045,2045,19009,4.072687,24.105993,3.42,-0.31,-13.82,5.46,0.813,0,3,0.5424894289812151
2046,2046,16295,3.5014870000000005,24.190408,3.42,-5.86,-13.29,8.2,0.399,0,3,0.5576634228334797
2052,2052,25142,5.380556,3.544452,3.39,-2.0,1.8,4.99,-0.096,0,3,0.6264259345974617
2053,2053,26202,5.5846339999999985,15.639034,3.39,-9.29,-12.5,7.52,-0.01,0,3,0.6021739484901051
2054,2054,18521,3.960573,6.873803,3.38,-0.76,-8.93,8.65,0.111,0,3,0.6313718638717708
2055,2055,23960,5.149856,10.415823,3.38,-5.83,6.72,9.35,0.545,0,3,0.6357513958186854
2056,2056,21504,4.618664,9.397968,3.38,-10.34,-17.67,8.31,1.057,0,3,0.5377433547831956
2057,2057,20562,4.404566,7.320132000000001,3.37,3.48,-25.09,7.71,1.143,0,3,0.35326776631685236
2058,2058,26609,5.656635,11.834921,3.37,-3.99,-4.9,8.82,0.477,0,3,0.6661002845288585
2059,2059,27390,5.800576,12.418404,3.37,-4.64,-8.91,6.68,-0.083,0,3,0.6465195232031223
2060,2060,27550,5.834067,22.555427,3.36,-6.58,-13.57,8.05,1.668,0,3,0.566299715536277
2061,2061,27320,5.787499,22.528986,3.36,-21.1,-19.05,7.66,1.06,0,3,0.4508754783662074
2062,2062,23962,5.15067,12.948474,3.35,-10.48,-12.57,9.29,0.461,0,3,0.5991776206069508
2063,2063,17155,3.674456,5.125872,3.34,7.62,-8.9,6.61,1.306,0,3,0.5732663802737797
2064,2064,26994,5.727068,10.01953,3.34,4.19,-16.86,8.45,0.136,0,3,0.5255937582461996
2065,2065,25145,5.380843,3.552219,3.34,2.24,-0.65,7.17,-0.111,0,3,0.6258672601246
2066,2066,28225,5.963602,14.684114,3.34,0.69,5.74,7.41,1.122,0,3,0.64029227578156
2067,2067,15938,3.4203870000000003,4.873626,3.34,-0.76,1.06,10.79,0.5,0,3,0.6366853838980864
2068,2068,21529,4.622828,5.47229,3.34,-5.38,-5.01,10.03,0.4,0,3,0.6389307149463905
2069,2069,27839,5.890679,6.255684,3.34,-7.2,5.35,7.21,0.901,0,3,0.6273591985644682
2070,2070,13539,2.905826,7.6802199999999985,3.33,22.32,-11.33,7.44,0.043,0,3,0.37358220955458976
2071,2071,14039,3.013641,10.244312,3.33,11.29,-3.44,7.69,1.367,0,3,0.5886850843352273
2073,2073,21013,4.506234,23.588858,3.32,19.05,0.71,7.18,0.39,0,3,0.4803274877194013
2075,2075,27649,5.853280000000002,23.872835,3.32,1.85,-13.85,9.57,0.468,0,3,0.5382096885153674
2076,2076,28802,6.080819,16.659814,3.32,-1.53,-3.8,7.8,-0.11,0,3,0.66271199176906
2077,2077,24416,5.238683,11.488182,3.31,-0.08,-7.57,9.01,0.097,0,3,0.655328216211317
2078,2078,26176,5.580344,9.489579,3.31,-1.24,-2.49,4.39,-0.157,0,3,0.6556813047861365
2079,2079,22386,4.819192,11.851933,3.31,-3.13,4.97,8.4,0.34,0,3,0.6487366360770053
2080,2080,23967,5.1520660000000005,9.155253,3.28,3.22,-0.9,8.84,1.024,0,3,0.6515032348485038
2081,2081,23103,4.970585,4.133927,3.28,0.65,-5.24,9.26,0.107,0,3,0.6290366403399055
2082,2082,25513,5.45604,14.028979,3.28,-2.45,-6.55,8.33,0.17800000000000002,0,3,0.6630323396072513
2083,2083,24251,5.205939,18.053694,3.28,-14.08,-2.59,10.62,0.517,0,3,0.6131683673709282
2084,2084,20832,4.464341,10.291498,3.26,3.69,-6.01,10.5,0.609,0,3,0.6429087411470958
2085,2085,14961,3.214214,4.81939,3.26,-3.06,-3.34,11.28,1.439,0,3,0.6365978865178699
2086,2086,22129,4.762411,10.274298,3.26,-11.83,-1.59,9.44,0.439,0,3,0.6345324855274481
2087,2087,27956,5.9150019999999985,22.519945,3.25,12.55,8.29,7.2,1.249,0,3,0.5456973678261948
2088,2088,18296,3.912383,23.201588,3.25,1.35,-9.14,7.95,0.048,0,3,0.59428917980951
2089,2089,25689,5.485664,11.870195,3.25,1.13,3.18,9.85,0.97,0,3,0.6515376134528537
2090,2090,25248,5.399155,17.63619,3.25,-4.36,-9.18,10.02,0.518,0,3,0.6365688342778627
2091,2091,27200,5.765719,24.224922,3.25,-5.09,-9.03,7.96,0.22,0,3,0.5945465710070141
2092,2092,15936,3.420291,9.691205,3.25,-5.36,-6.29,8.75,1.177,0,3,0.6539831398507372
2093,2093,17935,3.835523,9.924544,3.25,-9.48,-12.01,8.22,0.526,0,3,0.6050594134693269
2094,2094,22146,4.765625,4.360026,3.25,-17.41,5.81,7.99,0.249,0,3,0.5787319782886728
2095,2095,14829,3.191559,5.588943,3.24,30.08,-11.85,9.54,0.436,0,3,0.255645692910574
2096,2096,25909,5.529804,5.081424,3.24,11.67,8.76,8.5,1.7919999999999998,0,3,0.5629252884479568
2097,2097,21840,4.695377,22.731578,3.24,4.77,-8.87,8.73,1.655,0,3,0.5819735224243342
2098,2098,22767,4.89772,22.771023,3.24,1.39,-7.65,9.82,0.453,0,3,0.6072733613407866
2099,2099,18335,3.920073,11.304498,3.24,-1.62,6.27,8.57,1.022,0,3,0.6417920056489371
2100,2100,22311,4.8053690000000016,18.565669,3.24,-18.33,-13.32,9.65,0.396,0,3,0.5357211844202607
2101,2101,15608,3.349709,20.647039000000003,3.22,-1.43,-10.8,8.7,1.612,0,3,0.6070056954860197
2102,2102,14203,3.052658,20.336215,3.21,13.86,-4.45,7.96,1.595,0,3,0.5362242861282578
2103,2103,24000,5.1598510000000015,17.907445000000006,3.21,0.06,-5.95,9.83,0.187,0,3,0.6507104676866506
2104,2104,25779,5.504276,22.540258,3.21,-0.74,-7.72,7.77,1.755,0,3,0.6147275910858103
2105,2105,22324,4.808911,10.966393,3.21,-4.54,-1.9,8.82,1.177,0,3,0.6657622163888899
2106,2106,21304,4.5728860000000005,8.187201,3.2,28.59,3.89,8.32,0.233,0,3,0.4083810550522927
2107,2107,28307,5.981885,18.820166,3.2,4.7,-18.36,7.06,1.3130000000000002,0,3,0.480485962148139
2108,2108,27619,5.847962,7.481636999999999,3.2,2.17,-0.98,8.57,0.67,0,3,0.6492334603787557
2109,2109,18852,4.041791,7.246303,3.2,-0.15,-8.57,10.19,0.44,0,3,0.6328154387841297
2110,2110,18539,3.965741,9.625312,3.19,22.79,5.69,9.49,0.6,0,3,0.47741633177914267
2111,2111,28274,5.974328,7.860552,3.19,14.01,3.17,7.34,1.257,0,3,0.5632574173069387
2112,2112,22343,4.810955,3.649283,3.18,12.6,2.71,7.32,-0.057,0,3,0.5604801363700858
2113,2113,26044,5.555438,8.538491,3.18,-0.25,-0.19,7.7,1.726,0,3,0.6575648361961255
2114,2114,27869,5.897475,6.546951,3.18,-9.22,3.52,8.47,0.319,0,3,0.6285812543011886
2115,2115,17380,3.721851,8.508244,3.17,9.63,6.52,9.66,0.503,0,3,0.5935022248423101
2117,2117,25207,5.39215,16.040494,3.17,1.42,-5.7,7.27,0.125,0,3,0.654947032313613
2118,2118,25507,5.45439,5.019174,3.17,0.68,-3.82,9.83,0.024,0,3,0.6378903739842982
2119,2119,21725,4.664495,17.489265,3.17,-6.78,-8.85,7.91,1.32,0,3,0.6347292037954942
2120,2120,18165,3.883785,20.208014,3.17,-11.27,-9.23,8.97,1.473,0,3,0.6002799046248557
2121,2121,23883,5.132066,21.704821,3.16,1.75,-6.24,5.84,0.168,0,3,0.6188190632534728
2122,2122,19672,4.214235,22.413458,3.16,-3.69,-10.57,6.14,0.171,0,3,0.5966124229580899
2123,2123,16811,3.606456,18.36199,3.15,20.6,0.92,8.73,1.088,0,3,0.4852635315093791
2124,2124,27119,5.750878,13.57636,3.15,0.93,-3.22,8.26,0.8809999999999999,0,3,0.6657135599176545
2125,2125,14437,3.1062,5.2785199999999985,3.14,26.51,-8.51,9.67,0.42,0,3,0.3450193457987899
2126,2126,27565,5.8379629999999985,5.92893,3.13,16.62,-15.24,9.61,0.458,0,3,0.39558498097007927
2127,2127,28692,6.057894,18.183275,3.13,1.15,-0.41,7.96,0.056,0,3,0.6509645164896345
2128,2128,23099,4.970135,14.396307,3.13,-2.19,8.43,10.59,0.522,0,3,0.6292150380590794
2129,2129,28586,6.034638,11.6566,3.13,-4.76,-8.34,8.44,0.145,0,3,0.650440520270388
2130,2130,16571,3.555876,15.197997,3.13,-9.41,-17.5,9.81,0.465,0,3,0.5433790939685912
2131,2131,22385,4.819031,5.218491,3.13,-11.33,-6.94,9.14,0.247,0,3,0.6093823360152978
2132,2132,24415,5.2386050000000015,22.659907,3.13,-31.99,-23.91,8.4,1.211,0,3,0.3516981365548076
2133,2133,18957,4.06239,5.435624,3.12,1.23,-5.4,5.32,-0.08,0,3,0.6303167382452681
2134,2134,27695,5.863501,15.882069,3.12,-2.87,-9.09,9.46,0.41,0,3,0.644681137910633
2135,2135,21517,4.6207720000000005,18.543032,3.12,-3.76,-6.77,6.49,0.81,0,3,0.6457812269560833
2136,2136,14683,3.161673,17.660911,3.11,-2.75,-11.24,8.5,0.279,0,3,0.6207554320270244
2137,2137,28882,6.097938,5.737922,3.11,-3.71,-4.63,7.86,-0.068,0,3,0.644125540930712
2138,2138,25640,5.476693,4.949728,3.11,-7.18,0.31,8.63,0.206,0,3,0.6348241534904181
2140,2140,15822,3.397849,13.837254,3.09,17.22,-6.45,8.69,1.198,0,3,0.5021987497139774
2141,2141,28597,6.035948,23.929803,3.09,5.13,-7.64,9.07,0.22,0,3,0.5773899165698955
2142,2142,26207,5.5856330000000005,9.934158,3.09,-1.03,-1.86,3.39,-0.16,0,3,0.6516983942227141
2143,2143,24159,5.18834,7.0051929999999984,3.09,-5.36,-23.86,8.16,1.029,0,3,0.4301827057213394
2144,2144,15048,3.231913,18.973337,3.08,25.67,10.51,6.51,1.487,0,3,0.4416408800078507
2146,2146,25493,5.452306,3.855547,3.08,0.04,-0.75,6.74,-0.154,0,3,0.6328714398300516
2147,2147,21920,4.71369,6.509785,3.08,-2.06,-8.52,10.49,0.648,0,3,0.6313123391751494
2149,2149,19558,4.189393,22.061115,3.06,-11.48,-4.91,8.52,1.153,0,3,0.6074771910557399
2150,2150,28691,6.057601999999998,19.690561,3.05,9.81,-20.29,5.14,-0.097,0,3,0.37769346187403335
2151,2151,26435,5.625835,16.556598,3.05,5.48,-19.85,8.74,0.086,0,3,0.4531238829494299
2152,2152,14906,3.206306,10.326395,3.05,-7.43,-5.56,9.91,0.7390000000000001,0,3,0.6495931460128174
2154,2154,20587,4.409159,4.123351,3.04,3.98,-10.39,9.73,0.5429999999999999,0,3,0.5820107613892646
2155,2155,20244,4.337952,7.8536899999999985,3.04,-4.27,-7.24,7.95,0.159,0,3,0.6463993289711616
2156,2156,18508,3.957328,24.461937,3.04,-5.99,-7.33,6.19,1.372,0,3,0.5983157409264881
2157,2157,25111,5.376246,16.803954,3.02,1.74,-1.27,8.29,0.303,0,3,0.6562952628441514
2158,2158,24163,5.188912,22.362708,3.02,0.68,-6.39,8.09,0.221,0,3,0.6202259321328971
2160,2160,21929,4.715276,4.740727,3.01,9.64,-20.74,7.97,1.158,0,3,0.38016012380983055
2161,2161,23328,5.018339,3.717325,3.01,-1.48,-6.01,7.25,-0.139,0,3,0.6261356428983678
2162,2162,14735,3.171599,16.813495,3.01,-2.02,-12.77,7.7,0.039,0,3,0.6071897675838911
2163,2163,27519,5.827209,21.828995000000006,3.01,-8.75,-9.54,8.84,0.227,0,3,0.6003102250084709
2164,2164,22691,4.879416,22.661921,3.01,-9.2,-8.03,10.16,0.64,0,3,0.6009967229895773
2165,2165,14390,3.0940220000000003,6.117436,3.0,31.34,-4.38,7.68,1.339,0,3,0.32366560071740574
2166,2166,15857,3.4042800000000004,11.860996,3.0,1.26,-25.96,8.84,2.239,0,3,0.35425910054289084
2167,2167,19384,4.1521690000000016,10.765159,2.99,28.73,-7.24,7.51,1.061,0,3,0.3333355146683718
2168,2168,19529,4.184277,16.646985,2.99,3.3,2.49,6.97,0.344,0,3,0.6414492928426253
2169,2169,18825,4.0342970000000005,11.301513,2.99,-4.94,-0.73,9.15,1.621,0,3,0.6629079739070156
2170,2170,18326,3.918235,18.59049,2.98,10.52,-11.2,7.82,0.6920000000000001,0,3,0.532335263999217
2171,2171,18683,4.000992,13.190331,2.98,7.41,-13.71,10.31,0.5760000000000001,0,3,0.5474307086425922
2172,2172,28447,6.006745,16.298958,2.98,3.77,-8.68,6.54,1.54,0,3,0.6244267683950345
2173,2173,26971,5.72331,5.358637,2.98,-1.92,-7.28,6.73,-0.034,0,3,0.6312717419617644
2174,2174,28667,6.052777,7.627145,2.98,-9.72,-2.46,6.73,1.378,0,3,0.6363751002002583
2175,2175,26964,5.722084,23.204372,2.97,6.41,-15.78,6.23,-0.071,0,3,0.481746077278057
2176,2176,24612,5.278855999999998,18.439535,2.97,1.42,-3.49,7.16,0.106,0,3,0.6500013926107034
2177,2177,14214,3.0545880000000003,10.924298,2.97,-4.78,-14.07,8.26,1.408,0,3,0.5967138441110925
2178,2178,24637,5.286613,8.9132,2.96,6.32,-17.57,9.07,0.608,0,3,0.4917880998967099
2179,2179,25938,5.5353900000000005,6.047023,2.96,5.28,-2.92,8.69,0.087,0,3,0.6263877507297152
2180,2180,28812,6.082829,5.419969999999998,2.96,-7.96,-0.18,5.67,1.047,0,3,0.6316793094035725
2181,2181,24753,5.307741,6.746511999999999,2.95,12.17,-21.59,8.04,1.02,0,3,0.3355278068116788
2182,2182,17883,3.825178,8.467016000000001,2.95,-0.08,-10.77,8.27,1.061,0,3,0.6222696780874011
2183,2183,16380,3.517068,7.198308,2.95,-14.43,-14.85,7.61,1.267,0,3,0.5452829412233726
2184,2184,27405,5.803327,17.496498000000006,2.94,-3.43,-5.98,8.59,0.06,0,3,0.6549747653359268
2185,2185,21176,4.5399910000000006,10.639924,2.94,-4.44,-5.37,8.87,1.251,0,3,0.6619064926061848
2186,2186,14818,3.188517,20.901569,2.94,-4.73,11.2,8.75,1.371,0,3,0.5985319914696307
2187,2187,26028,5.5530089999999985,11.202274,2.94,-8.39,-6.97,8.27,0.851,0,3,0.6445540253094236
2188,2188,20270,4.345108,22.949707,2.93,7.58,12.86,9.51,0.404,0,3,0.5579051358706866
2189,2189,23082,4.967649,20.313695000000006,2.93,2.43,-8.6,8.17,1.536,0,3,0.6156220925071275
2190,2190,18197,3.892411,4.050818,2.93,-2.75,-3.62,10.79,0.506,0,3,0.6333760285735446
2191,2191,22586,4.860643,4.6103510000000005,2.93,-8.84,-16.79,9.13,1.222,0,3,0.5335872059885013
2192,2192,26239,5.590372,10.517631,2.92,2.75,-7.31,8.31,0.063,0,3,0.6442489735114061
2193,2193,25950,5.537262,17.058128,2.92,-4.23,-10.85,5.5,-0.004,0,3,0.6222196627442621
2194,2194,15807,3.394164,4.882105,2.92,-6.83,-2.56,6.37,0.851,0,3,0.6336242781890833
2196,2196,23473,5.045709,3.457704,2.91,2.1,-4.04,7.32,-0.093,0,3,0.6221228896426055
2198,2198,22416,4.824072,10.988396,2.9,-5.59,-3.81,9.12,0.332,0,3,0.6626425140710619
2199,2199,27961,5.91533,14.219828,2.9,-16.55,-24.99,6.63,1.025,0,3,0.4106563664032294
2200,2200,25151,5.382462,14.361104999999998,2.89,-2.19,-17.28,7.66,1.13,0,3,0.552201689528041
2201,2201,18826,4.034443,6.52385,2.88,15.65,-8.73,8.45,0.991,0,3,0.49503109171465187
2202,2202,16838,3.61194,12.474373,2.88,3.48,-13.72,8.93,1.814,0,3,0.5806867635131754
2203,2203,21299,4.57083,3.74967,2.87,8.14,-5.0,7.83,1.404,0,3,0.5853629776111763
2204,2204,17645,3.780507,4.880816,2.87,4.57,4.5,8.55,0.18600000000000005,0,3,0.6153751538380173
2205,2205,18308,3.913806,5.583767,2.87,-15.33,-16.28,8.3,0.35100000000000003,0,3,0.5208561703082288
2206,2206,28087,5.93735,3.866916,2.86,-22.64,-19.69,9.02,0.498,0,3,0.442756289649859
2207,2207,15503,3.329511,5.202627,2.85,14.3,2.88,10.1,0.361,0,3,0.5512927488567078
2208,2208,19443,4.163968,10.800453,2.84,-6.22,-26.8,8.04,1.126,0,3,0.3781470621091414
2209,2209,27115,5.75014,6.350412,2.84,-7.32,-6.58,7.17,-0.07,0,3,0.6328031648738355
2210,2210,16273,3.496958,13.415006,2.83,4.43,1.48,10.65,0.7,0,3,0.6427215412475298
2211,2211,19702,4.220556,22.958784,2.83,1.23,-12.8,9.05,0.555,0,3,0.5620744767576873
2212,2212,22455,4.831924,13.689088,2.83,-11.99,-24.21,7.06,1.744,0,3,0.43311930091375184
2214,2214,21115,4.525291,22.220857,2.82,6.97,-1.07,11.47,0.655,0,3,0.5960400235287805
2215,2215,26255,5.591786,4.841008,2.82,-5.17,-5.03,8.89,-0.001,0,3,0.6356944430915217
2216,2216,15397,3.3084800000000003,5.813875,2.82,-6.86,-10.2,9.1,1.128,0,3,0.6106666595974246
2217,2217,27306,5.785327,9.535239,2.82,-8.32,-2.49,8.98,0.156,0,3,0.6499815832347716
2218,2218,19499,4.178036,15.23704,2.82,-15.32,-6.31,8.99,1.04,0,3,0.604673099305487
2220,2220,19662,4.212983,23.520786,2.81,21.63,-14.18,7.7,1.541,0,3,0.3112875371883457
2222,2222,16325,3.507325,10.458766,2.81,1.94,-21.35,7.0,1.4580000000000002,0,3,0.4543819195540649
2223,2223,24129,5.182775,21.790921,2.81,-2.4,-8.0,8.37,0.168,0,3,0.6216588049714438
2224,2224,25851,5.518203,23.217803,2.81,-4.93,-7.27,10.45,0.541,0,3,0.6109182529713503
2225,2225,27396,5.802208,4.641147,2.81,-15.12,-36.79,9.26,0.416,0,3,0.19936516635840837
2226,2226,14996,3.22115,6.423987,2.8,10.49,-13.19,9.45,1.392,0,3,0.5060127242449127
2227,2227,28848,6.089667,9.279608,2.8,2.2,-10.91,8.95,0.413,0,3,0.6150643369071706
2228,2228,16828,3.608399,21.780203,2.79,-0.62,6.01,8.89,1.054,0,3,0.6170590050977521
2229,2229,26356,5.612526,11.835686,2.78,1.45,-5.53,8.26,-0.028,0,3,0.6592581312869761
2230,2230,14727,3.170707,21.271941,2.77,26.75,-4.73,7.59,1.029,0,3,0.36490421577874066
2231,2231,14391,3.094339,18.692046,2.77,6.36,-2.96,9.97,1.027,0,3,0.6205409690865398
2232,2232,27934,5.910398000000002,15.507685999999998,2.76,-7.87,-14.64,8.0,-0.01,0,3,0.5843558772260621
2233,2233,25742,5.496527,12.270631,2.75,-2.83,-4.68,7.03,-0.08800000000000001,0,3,0.6663377031551431
2234,2234,16604,3.56225,9.684103,2.75,-19.6,5.93,8.5,1.601,0,3,0.5780245723820807
2235,2235,16117,3.460585,16.662985,2.74,29.13,1.05,8.08,0.257,0,3,0.3865647936707952
2236,2236,26627,5.659596,9.848471,2.74,1.45,-15.61,7.24,1.228,0,3,0.5614538198712199
2237,2237,28004,5.9240650000000015,8.411557,2.73,13.16,-15.41,10.55,1.13,0,3,0.4458701714948645
2238,2238,14802,3.185994,6.867073,2.73,8.03,7.62,7.99,1.089,0,3,0.5946180574940717
2239,2239,14292,3.0708900000000003,21.472892,2.73,5.17,-6.17,7.29,1.079,0,3,0.6032458620003742
2240,2240,22914,4.931157,13.630912,2.73,2.69,-5.9,7.8,0.103,0,3,0.6533916988878562
2241,2241,19542,4.185695,21.885124,2.73,0.36,-3.32,9.27,0.5429999999999999,0,3,0.6323216620727123
2242,2242,20165,4.3218830000000015,9.299031,2.73,-1.56,-7.95,7.75,1.013,0,3,0.6490070492548042
2243,2243,27009,5.729323,9.914567,2.73,-9.2,-6.13,8.92,1.061,0,3,0.6406418163318262
2244,2244,25204,5.391846,18.600691,2.72,5.93,-9.68,7.27,1.671,0,3,0.5929856907257028
2245,2245,27856,5.893502,14.432751,2.72,3.73,-9.39,9.03,0.02,0,3,0.6256140007337209
2246,2246,17909,3.82985,21.160041,2.71,13.83,-16.12,8.48,1.713,0,3,0.40297866918500114
2247,2247,17379,3.721696,12.793943,2.71,4.84,-12.41,9.11,1.541,0,3,0.5879895184554106
2248,2248,24522,5.2609580000000005,8.823499,2.7,17.45,-11.63,8.39,1.3330000000000002,0,3,0.44413087542731505
2249,2249,24762,5.308853,4.176038,2.7,2.99,-11.1,9.53,0.473,0,3,0.5811382210698723
2251,2251,15542,3.337603,6.221521,2.69,6.8,-1.86,9.45,0.225,0,3,0.6170823328600965
2252,2252,24302,5.2148010000000005,13.921464000000002,2.69,6.21,4.61,8.65,1.75,0,3,0.6252951010041571
2253,2253,28167,5.952107,17.010765,2.69,-4.19,-6.77,8.97,0.597,0,3,0.6523535496419931
2254,2254,16703,3.5826230000000003,21.01763,2.68,4.02,-12.06,8.6,1.429,0,3,0.5689261994616608
2255,2255,27816,5.885887,4.096687,2.68,-1.49,-29.84,8.17,1.308,0,3,0.2759466003324268
2256,2256,15077,3.239868,9.201682,2.67,3.98,-18.48,8.31,1.182,0,3,0.4947492017852626
2257,2257,26677,5.669327,19.680334,2.67,-1.91,-0.72,7.63,0.08800000000000001,0,3,0.6487561634756565
2259,2259,15299,3.28956,5.752984,2.66,-1.24,-27.93,10.1,0.502,0,3,0.3203151489924476
2260,2260,17961,3.839878,19.254348,2.65,7.53,-4.68,8.53,0.471,0,3,0.6067315375384893
2262,2262,23151,4.981321,24.495712,2.64,2.77,-4.11,7.99,0.267,0,3,0.6016555971415776
2263,2263,18063,3.860717,10.843438,2.64,-3.5,-4.0,8.27,0.173,0,3,0.6657254995920652
2264,2264,24570,5.270878,3.489671,2.64,-15.68,-3.77,9.88,0.331,0,3,0.5850034329308748
