,Unnamed: 0,Unnamed: 0.1,recno,TYCID1,TYCID2,TYCID3,RA_J2000_24,DE_J2000,pmRA,pmDE,BT,VT,V,B-V,HD,HIP,Plx,is_hyades,keep,cluster,silhouette
618,624,624,4965,72,390,1,3.9686739999999996,5.5812800000000005,45.3,-36.7,9.559,9.066,9.022,0.419,24947,18550.0,8.8,0,1,0,0.29146460137436964
620,626,626,4967,72,400,1,3.9599800000000003,5.776956,34.7,1.6,11.292,10.959000000000001,10.929,0.28300000000000003,      ,,,0,1,0,0.09430505994169065
624,630,630,4971,72,458,1,3.9633239999999996,5.483299,23.7,-9.2,9.016,8.708,8.68,0.262,24915,,,0,1,0,0.1673314384982515
626,632,632,4973,72,516,1,3.9847599999999996,7.269817999999999,15.1,-22.7,10.886,10.279000000000002,10.224,0.516,      ,,,0,1,0,0.33328697642506033
627,633,633,4974,72,530,1,3.988116,7.139071,36.6,-3.5,12.158,11.720999999999998,11.682,0.371,      ,,,0,1,0,0.17796000116926355
628,634,634,4975,72,579,1,3.848493,5.449402,4.8,-26.0,11.444,10.892000000000001,10.842,0.469,      ,,,0,1,0,0.1786144965015756
629,635,635,4976,72,683,1,3.8510419999999996,5.017633,29.6,-45.4,11.222000000000001,10.440999999999999,10.370999999999999,0.664,      ,,,0,1,0,0.30401264651934234
632,638,638,4979,72,771,1,3.85724,5.454544,42.6,8.6,11.629000000000001,10.792,10.717,0.711,      ,,,0,1,0,0.06587983445607215
633,639,639,4980,72,864,1,3.852502,5.166391,9.1,-16.9,9.532,9.172,9.14,0.306,24180,18026.0,6.44,0,1,0,0.038330315010737206
634,640,640,4981,72,917,1,3.9075269999999995,5.191122,16.6,-18.6,9.291,8.95,8.919,0.29,      ,18264.0,4.08,0,1,0,0.2656994704904337
636,642,642,4983,72,1040,1,3.907565,5.174614,14.0,-22.5,7.892,7.478,7.441,0.35200000000000004,24550,18265.0,7.17,0,1,0,0.28643717667041485
640,646,646,4987,72,1075,1,3.853168,7.022259,18.7,-5.6,10.892999999999999,9.662,9.551,1.046,      ,,,0,1,0,-0.031236666176326748
649,655,655,4996,72,1187,1,3.8853370000000003,7.100983,18.2,-23.6,11.287,9.937000000000001,9.816,1.148,      ,,,0,1,0,0.37555223085399425
659,665,665,5252,76,438,1,4.110075,3.780954,18.6,-13.2,10.707,10.03,9.969,0.575,      ,19170.0,6.62,0,1,0,0.16832518005366517
661,667,667,5254,76,449,1,4.041423,4.443511,1.9,-23.0,11.004000000000001,10.751,10.728,0.215,      ,,,0,1,0,0.025722307761728826
663,669,669,5256,76,514,1,4.1066519999999995,4.995412,24.4,-2.3,12.085999999999999,11.343,11.276,0.632,      ,,,0,1,0,0.02408335936196355
667,673,673,5260,76,579,1,4.051716000000001,4.8179739999999995,28.5,-29.3,10.839,9.347000000000001,9.213,1.268,      ,,,0,1,0,0.4120077317618822
673,679,679,5267,76,708,1,4.1119699999999995,3.6244660000000004,29.3,-2.8,10.967,9.204,9.045,1.499,      ,,,0,1,0,0.10567595567653475
679,685,685,5273,76,818,1,4.050464,3.7584839999999997,4.9,-18.4,12.26,11.408,11.331,0.7240000000000001,      ,,,0,1,0,-0.04821302667132321
680,686,686,5274,76,845,1,4.113283,4.8882970000000014,-2.8,-36.9,9.439,8.936,8.891,0.428,25952,19193.0,8.88,0,1,0,0.1745689228828089
684,690,690,5278,76,910,1,4.118143,4.320538,18.9,-35.5,11.535,10.748,10.677,0.669,      ,,,0,1,0,0.4010293596093204
688,694,694,5282,76,1009,1,4.14048,4.935751,14.1,-11.6,11.485,10.355,10.253,0.961,      ,,,0,1,0,0.010893286037314296
696,702,702,5307,77,436,1,4.311618,4.7506910000000016,14.2,-19.2,9.321,8.87,8.829,0.38299999999999995,27283,20111.0,4.17,0,1,0,0.23317319888269786
705,712,712,5319,77,686,1,4.300676,3.520671,24.4,-6.6,9.621,9.271,9.24,0.298,27215,,,0,1,0,0.11295802588284624
707,714,714,5321,77,714,1,4.231673000000002,4.998483,7.0,-24.8,10.862,10.085,10.015,0.66,      ,,,0,1,0,0.2028768100032033
715,722,722,5329,77,776,1,4.249130999999998,4.861461,-2.4,-24.2,10.589,9.241,9.12,1.146,      ,,,0,1,0,-0.043886794513534826
717,724,724,5331,77,834,1,4.273183,4.457889,-4.3,-28.9,9.147,8.927,8.907,0.187,27014,,,0,1,0,0.035476925125369936
718,725,725,5332,77,853,1,4.3299,3.8819809999999997,19.1,-26.2,11.499,10.568,10.484000000000002,0.7909999999999999,      ,,,0,1,0,0.37413268433961294
723,730,730,5337,77,958,1,4.213182,3.4469220000000003,21.7,-7.8,10.609000000000002,10.187000000000001,10.149,0.359,      ,,,0,1,0,0.09287038666662893
725,732,732,5339,77,996,1,4.252379,3.9573959999999997,23.5,-15.2,7.798999999999999,7.7070000000000025,7.699,0.078,26885,19831.0,6.93,0,1,0,0.26726292689410563
732,739,739,5347,77,1096,1,4.262125,3.970705,1.7,-22.9,9.974,8.741,8.63,1.048,26937,,,0,1,0,0.017434950020464298
733,740,740,5348,77,1101,1,4.2471260000000015,4.788151999999998,35.9,-16.1,11.58,10.293,10.177,1.094,      ,,,0,1,0,0.3190082180765017
748,755,755,5396,78,893,1,4.371843,4.868786,36.6,-5.4,11.425999999999998,9.516,9.344,1.624,      ,,,0,1,0,0.19824008091403963
749,756,756,5397,78,901,1,4.433707,4.373448000000002,17.0,-17.2,8.324,6.515,6.352,1.538,28086,20698.0,5.17,0,1,0,0.22479274931501136
755,762,762,5403,78,1076,1,4.473701,4.13356,17.0,-26.3,11.105,10.657,10.617,0.381,      ,,,0,1,0,0.3621970735329313
756,763,763,5404,78,1103,1,4.464574,3.560566000000001,14.0,-11.9,10.765,9.42,9.299,1.143,28295,,,0,1,0,0.015326734463886845
758,765,765,5406,78,1146,1,4.425678,4.770706,36.1,-4.0,10.834000000000001,10.27,10.219,0.479,      ,,,0,1,0,0.17781696978645972
775,783,783,5425,78,1658,1,4.346538,4.740178,34.0,-2.6,10.655999999999999,9.294,9.171,1.158,      ,,,0,1,0,0.14725074787989645
782,790,790,5432,78,1850,1,4.375035,3.4096839999999995,15.2,-20.7,9.099,8.833,8.809,0.226,27707,20424.0,5.28,0,1,0,0.2659504221009754
783,791,791,5433,78,1875,1,4.352681,4.650111,12.3,-11.5,11.929,10.427999999999999,10.293,1.276,      ,,,0,1,0,-0.05558393021253647
791,799,799,5442,79,153,1,4.022512,6.417413,22.1,-22.5,12.123,11.087,10.994000000000002,0.8809999999999999,      ,,,0,1,0,0.3802449286804395
794,802,802,5445,79,209,1,4.161246,5.883033,-5.8,-31.9,11.231,9.628,9.484,1.3630000000000002,      ,,,0,1,0,0.06712094396226485
795,803,803,5446,79,217,1,4.060816,6.792910000000001,22.6,-12.2,10.378,9.809,9.758,0.484,      ,18947.0,5.31,0,1,0,0.22736464596015166
812,820,820,5463,79,673,1,4.01254,5.115327,-4.2,-25.3,10.833,10.041,9.97,0.6729999999999999,      ,18732.0,9.09,0,1,0,-0.05130554514876974
814,822,822,5465,79,780,1,4.065366,6.5618880000000015,26.6,-14.9,10.182,9.474,9.41,0.602,      ,,,0,1,0,0.3074591204768376
816,824,824,5467,79,893,1,4.136355,5.243380999999999,10.3,-25.2,11.829,10.909,10.825999999999999,0.782,      ,,,0,1,0,0.2747307161041351
818,826,826,5469,79,922,1,4.002204,5.280489,11.6,-13.0,11.811,11.225999999999999,11.173,0.4970000000000001,      ,,,0,1,0,-0.025951328122651416
819,827,827,5470,79,923,1,4.007567,5.334599,28.4,-0.3,9.955,9.352,9.298,0.513,      ,18709.0,6.53,0,1,0,0.05525882791182852
825,833,833,5476,79,998,1,4.140453,5.142544,25.4,-15.7,11.158,10.372,10.300999999999998,0.6679999999999999,      ,,,0,1,0,0.30361313679024077
831,839,839,5482,79,1151,1,4.012688,5.668089,17.9,-21.3,11.219000000000001,10.645999999999999,10.594000000000001,0.48700000000000004,      ,,,0,1,0,0.3321742351913848
833,841,841,5484,79,1169,1,4.01314,5.0828169999999995,22.4,-10.5,9.017999999999999,8.642000000000001,8.607999999999999,0.32,25248,18734.0,5.2,0,1,0,0.17520089537948286
839,847,847,5490,80,85,1,4.197707,7.435286,27.9,-20.8,11.4,10.87,10.822000000000001,0.451,      ,,,0,1,0,0.38432360493092504
840,848,848,5491,80,89,1,4.315803,7.2710240000000015,17.4,-11.1,9.901,9.486,9.449,0.353,      ,20128.0,4.44,0,1,0,0.10271880449668017
849,857,857,5500,80,276,1,4.235801,6.4940120000000014,18.2,-38.6,10.659,9.81,9.734,0.722,      ,,,0,1,0,0.4088848726136412
865,873,873,5516,80,620,1,4.3044199999999995,7.3084940000000005,17.6,-18.1,10.777000000000001,9.63,9.527000000000001,0.975,      ,,,0,1,0,0.28994610923028385
867,875,875,5518,80,667,1,4.2520690000000005,7.449289999999999,1.6,-22.2,10.708,9.311,9.185,1.187,      ,,,0,1,0,-0.002086693506110233
878,886,886,5529,80,919,1,4.273343,6.243599,-8.8,-30.7,11.775,10.564,10.455,1.0290000000000001,      ,,,0,1,0,-0.008378700668185891
881,889,889,5532,80,986,1,4.194469000000002,5.323062999999999,21.7,-12.5,8.33,7.879,7.837999999999999,0.38299999999999995,26501,19575.0,12.03,0,1,0,0.20802669215900552
882,890,890,5533,80,1001,1,4.325573,5.48907,15.0,-8.2,9.847999999999999,9.527999999999999,9.499,0.272,27387,,,0,1,0,-0.07230709886245519
887,895,895,5538,80,1061,1,4.176581,5.614905,3.1,-22.4,9.648,8.742,8.66,0.77,26358,19495.0,8.27,0,1,0,0.045232532617058924
894,903,903,5546,80,1288,1,4.298684,5.874459,14.0,-11.3,11.913,10.584000000000001,10.464,1.13,      ,,,0,1,0,-0.0022422022864591927
896,905,905,5548,80,1322,1,4.220308999999999,6.600494,29.0,-37.6,10.607999999999999,9.215,9.09,1.1840000000000002,      ,19701.0,2.58,0,1,0,0.41939670925533257
897,906,906,5549,80,1333,1,4.303671,5.035628,15.3,-15.6,10.755,9.187999999999999,9.047,1.3319999999999999,      ,,,0,1,0,0.17156567799623076
901,910,910,5553,81,7,1,4.339688,6.307132,0.4,-45.6,10.925999999999998,10.386,10.337,0.45899999999999996,      ,,,0,1,0,0.21830960706177863
902,911,911,5554,81,83,1,4.339991,5.950846,11.9,-37.8,11.774000000000001,10.677999999999999,10.579,0.932,      ,,,0,1,0,0.36862810466948426
904,913,913,5556,81,165,1,4.404567,7.3201350000000005,6.6,-22.9,9.177999999999999,7.829,7.7079999999999975,1.147,27878,20562.0,3.37,0,1,0,0.1620116052296602
905,914,914,5557,81,179,1,4.4228190000000005,7.314352,33.1,-4.2,10.814,10.08,10.014,0.624,      ,,,0,1,0,0.17328337238311886
908,917,917,5560,81,236,1,4.492227,6.272135,26.3,-1.4,11.103,10.540999999999999,10.49,0.478,      ,,,0,1,0,0.044032007372087525
910,919,919,5562,81,267,1,4.458798000000002,7.369557,14.8,-14.2,10.547,9.94,9.885,0.516,      ,20808.0,6.0,0,1,0,0.13202173275095877
912,921,921,5564,81,315,1,4.411389,7.4427910000000015,24.6,-24.3,11.704,10.619000000000002,10.520999999999999,0.922,      ,,,0,1,0,0.41019264415406825
917,926,926,5569,81,397,1,4.361339,7.236992999999999,27.1,-20.2,11.216,10.297,10.214,0.7809999999999999,      ,,,0,1,0,0.37855539741047733
924,933,933,5576,81,570,1,4.37236,5.332523,40.6,-39.6,11.177999999999999,9.865,9.747,1.1159999999999999,      ,,,0,1,0,0.29681134550585153
926,935,935,5578,81,587,1,4.456168,7.0624910000000005,31.5,-2.5,8.033,7.617000000000001,7.58,0.354,28218,20794.0,15.28,0,1,0,0.1305567888913523
932,941,941,5584,81,735,1,4.402606,7.446242,13.7,-22.7,11.317,10.697000000000001,10.640999999999998,0.527,      ,20546.0,5.26,0,1,0,0.31337612761178574
933,942,942,5585,81,776,1,4.461812,5.615226,35.0,-5.1,10.8,10.012,9.941,0.67,      ,20822.0,8.72,0,1,0,0.19113760871309782
935,944,944,5587,81,866,1,4.460939,5.39971,30.9,-8.4,11.082,10.392999999999999,10.331,0.586,      ,,,0,1,0,0.21935750362847836
936,945,945,5588,81,947,1,4.395238,6.896945,9.0,-24.7,11.485,10.292,10.185,1.014,      ,,,0,1,0,0.25745910872673783
938,947,947,5590,81,986,1,4.373387,6.529305,20.0,-20.0,9.427,9.055,9.022,0.316,27687,,,0,1,0,0.3409675672540398
943,952,952,5595,81,1056,1,4.435785,6.054514,28.4,-11.1,10.327,9.615,9.551,0.605,      ,20705.0,11.01,0,1,0,0.25292933527611955
947,956,956,5599,81,1147,1,4.396971,6.944433,14.3,-16.2,11.09,10.311,10.241,0.662,      ,,,0,1,0,0.17761839651536063
951,960,960,5603,81,1306,1,4.434494,5.165502,13.0,-12.1,12.14,10.777999999999999,10.655,1.158,      ,,,0,1,0,-0.009744988350113944
952,961,961,5604,81,1326,1,4.492697,5.753185,35.3,-17.4,11.62,10.823,10.751,0.677,      ,,,0,1,0,0.3359213432642742
953,962,962,5605,81,1332,1,4.430886,6.078571,33.0,-9.6,9.957,9.219,9.152999999999999,0.627,      ,,,0,1,0,0.24901156555356216
955,964,964,5607,81,1378,1,4.4036870000000015,5.603047,22.7,-1.8,10.897,10.367,10.319,0.451,      ,,,0,1,0,-0.021475511878331622
956,965,965,5608,81,1400,1,4.402933,6.110536,26.1,-15.0,10.434000000000001,9.948,9.904,0.413,      ,,,0,1,0,0.3037662978781816
959,968,968,5611,81,1439,1,4.475753,6.0978879999999975,22.0,-24.7,9.475,9.038,8.999,0.371,28356,,,0,1,0,0.39734639882209505
962,971,971,5614,81,1527,1,4.4223099999999995,5.082305,23.1,-9.3,10.066,9.391,9.33,0.574,      ,,,0,1,0,0.1599613464384554
963,972,972,5615,81,1528,1,4.3758339999999984,5.6942129999999995,21.8,-20.0,9.765,9.261000000000001,9.216000000000001,0.428,      ,20425.0,3.81,0,1,0,0.3479047341200457
965,974,974,5617,81,1563,1,4.494586,5.062505000000002,8.9,-27.8,11.498,9.971,9.834,1.298,      ,,,0,1,0,0.2848420913183058
971,980,980,5623,81,1678,1,4.346807,6.473731,23.3,-9.6,10.725,9.984,9.917,0.63,      ,,,0,1,0,0.17680447552310236
978,987,987,5630,81,1820,1,4.4941510000000005,5.164262,20.8,-19.8,9.229,7.178999999999999,6.995,1.743,28487,20958.0,4.27,0,1,0,0.3252660212698965
979,988,988,5631,81,1866,1,4.498454,5.257054,11.7,-13.6,8.779,8.329,8.289,0.38299999999999995,28506,,,0,1,0,0.0030360216783053666
987,996,996,6011,86,797,1,4.515475,3.470946,22.7,-10.6,9.637,8.919,8.854,0.61,28631,,,0,1,0,0.17279205572544773
993,1002,1002,6019,86,998,1,4.572643,3.554091000000001,-0.8,-38.5,11.686,11.169,11.122,0.439,      ,,,0,1,0,0.20736024292922095
998,1007,1007,6065,87,1015,1,4.6849440000000016,3.5139129999999996,38.3,-27.1,9.959,8.57,8.445,1.181,29734,21809.0,3.51,0,1,0,0.3699171797585609
1000,1009,1009,6068,87,1034,1,4.722008,3.597882,44.0,-26.6,11.607000000000001,10.777999999999999,10.703,0.705,      ,,,0,1,0,0.3139390647250079
1016,1025,1025,6156,88,1295,1,4.776279,3.494428,16.9,-14.8,11.95,10.44,10.304,1.284,      ,,,0,1,0,0.17143116349819731
1019,1028,1028,6159,88,1313,1,4.847656,3.5877980000000003,15.2,-11.2,12.025,11.08,10.995,0.8029999999999999,      ,,,0,1,0,0.026568423788536057
1041,1051,1051,6228,89,861,1,4.960575,3.58494,13.5,-10.2,11.189,9.308,9.139,1.599,      ,,,0,1,0,-0.05788734976672538
1043,1053,1053,6266,90,40,1,4.619341,4.143096,4.8,-30.5,11.839,11.182,11.123,0.5579999999999999,      ,,,0,1,0,0.2353193966793203
1049,1059,1059,6272,90,164,1,4.61216,4.108181,36.2,-7.8,11.988,10.633,10.511,1.1520000000000001,      ,,,0,1,0,0.2240309547830171
1050,1060,1060,6273,90,181,1,4.598267,5.1043400000000005,13.0,-21.1,9.054,8.786,8.762,0.228,29182,,,0,1,0,0.2521665171659095
1051,1061,1061,6274,90,211,1,4.581537,4.9932669999999995,21.7,-19.7,10.477,9.119,8.997,1.1540000000000001,29081,,,0,1,0,0.33745267798563344
1058,1068,1068,6281,90,389,1,4.57935,5.06009,24.8,-8.4,10.026,9.552999999999999,9.51,0.402,29070,,,0,1,0,0.1639402197491526
1065,1075,1075,6288,90,701,1,4.530595,4.553164,42.4,-13.1,11.614,10.46,10.356,0.981,      ,,,0,1,0,0.2795452939792154
1066,1076,1076,6289,90,709,1,4.621732,5.524639,16.1,-13.4,11.887,11.488,11.452,0.33899999999999997,      ,,,0,1,0,0.12679465545335247
1071,1081,1081,6294,90,788,1,4.580825,4.441515,18.9,-23.6,11.744000000000002,10.947000000000001,10.875,0.677,      ,,,0,1,0,0.35550251262870736
1077,1087,1087,6300,90,960,1,4.576438,5.3357480000000015,8.8,-18.9,11.208,10.612,10.558,0.507,      ,,,0,1,0,0.0978484185027915
1078,1088,1088,6301,90,1001,1,4.607801,4.617945,10.2,-34.5,11.433,10.729000000000001,10.665999999999999,0.598,      ,,,0,1,0,0.34079665216817845
1081,1091,1091,6304,90,1035,1,4.589714,4.9907010000000005,10.7,-24.5,11.550999999999998,10.677999999999999,10.599,0.742,      ,,,0,1,0,0.2699155012322476
1084,1094,1094,6307,90,1145,1,4.52211,5.206383,11.5,-14.8,11.674000000000001,9.982999999999999,9.831,1.4369999999999998,      ,,,0,1,0,0.04036984157035659
1086,1096,1096,6309,90,1182,1,4.598028,4.298593,10.8,-36.3,10.802999999999999,10.113999999999999,10.052,0.586,      ,,,0,1,0,0.3486758607995918
1090,1100,1100,6313,90,1504,1,4.50341,5.298914,26.5,-1.2,11.385,10.652000000000001,10.585999999999999,0.623,      ,,,0,1,0,0.041459447872110505
1092,1102,1102,6315,91,37,1,4.66289,5.490672,7.5,-31.7,11.132,10.536,10.482000000000001,0.507,      ,,,0,1,0,0.30113534726825897
1105,1115,1115,6328,91,305,1,4.701239,5.0216330000000005,3.3,-18.2,12.27,10.907,10.784,1.159,      ,,,0,1,0,-0.103828116330849
1106,1116,1116,6329,91,318,1,4.68098,5.522803,45.2,-17.5,9.918,9.369,9.32,0.467,29699,,,0,1,0,0.25804717357421597
1115,1125,1125,6338,91,458,1,4.653992,4.744127,0.6,-23.1,11.122,9.056000000000001,8.87,1.756,29539,,,0,1,0,-0.004608995624682247
1122,1132,1132,6345,91,617,1,4.682761,4.041762,9.5,-14.7,11.931,11.433,11.388,0.423,      ,,,0,1,0,-0.03721398329005119
1125,1135,1135,6348,91,702,1,4.715204,4.003209,14.1,-17.9,12.022,11.184000000000001,11.109000000000002,0.7120000000000001,      ,,,0,1,0,0.19287657999703603
1128,1138,1138,6351,91,762,1,4.729435,4.319085,28.4,-4.5,11.719000000000001,10.735999999999999,10.648,0.836,      ,,,0,1,0,0.12689469445678656
1134,1144,1144,6357,91,839,1,4.715275,4.740726,8.4,-20.6,9.468,8.101,7.978,1.162,29913,21929.0,3.01,0,1,0,0.13325119289571863
1138,1148,1148,6361,91,861,1,4.659201,4.046632,40.9,11.5,11.387,10.940999999999999,10.901,0.379,      ,,,0,1,0,0.02716704960734362
1141,1151,1151,6364,91,889,1,4.728477,4.156137,5.1,-16.7,10.796,10.307,10.263,0.41600000000000004,      ,,,0,1,0,-0.10420006814895413
1155,1165,1165,6378,91,1265,1,4.712547,4.430711,7.1,-18.9,9.951,9.451,9.406,0.425,29898,,,0,1,0,0.04267248135233981
1160,1170,1170,6383,91,1298,1,4.632183,4.981602,12.1,-18.2,11.905999999999999,10.495,10.368,1.199,      ,,,0,1,0,0.1647320600359961
1178,1188,1188,6401,92,126,1,4.861339,5.27315,-7.9,-36.4,11.267000000000001,10.73,10.682,0.456,      ,,,0,1,0,0.09199151270819894
1181,1191,1191,6404,92,150,1,4.865923,5.529798,30.4,4.4,11.465,10.940999999999999,10.894,0.445,      ,,,0,1,0,0.006509362562855895
1184,1195,1195,6408,92,183,1,4.811166,4.036356,21.1,-19.4,11.707,10.687000000000001,10.595,0.867,      ,,,0,1,0,0.31907059707465557
1185,1196,1196,6409,92,203,1,4.8537050000000015,3.9685230000000002,21.6,-4.3,10.466,8.987,8.854,1.2570000000000001,30844,,,0,1,0,0.008466102905752093
1187,1198,1198,6411,92,208,1,4.780667,4.642426,27.7,-27.0,11.097999999999999,10.395,10.332,0.598,      ,,,0,1,0,0.4048255264073246
1193,1204,1204,6417,92,283,1,4.853498,3.821769,16.9,-15.3,11.118,9.446,9.296,1.421,      ,,,0,1,0,0.18743895985483425
1196,1207,1207,6420,92,342,1,4.829177,5.5201199999999995,7.4,-19.2,11.385,10.6,10.529000000000002,0.667,      ,,,0,1,0,0.06557473933977435
1199,1210,1210,6423,92,389,1,4.812208999999998,3.957678,14.9,-56.5,11.202,10.088,9.988,0.9470000000000001,      ,,,0,1,0,0.16251447167411556
1206,1217,1217,6430,92,498,1,4.839859,4.654806,22.0,-31.7,10.905,9.677,9.566,1.044,      ,,,0,1,0,0.4131531148200447
1221,1232,1232,6445,92,657,1,4.850563,5.431068,2.0,-46.6,10.052,8.95,8.851,0.937,      ,,,0,1,0,0.23360651770677268
1235,1246,1246,6459,92,765,1,4.873319,4.902099,4.1,-22.0,12.302,10.968,10.847999999999999,1.1340000000000001,      ,,,0,1,0,0.05560579931379333
1236,1247,1247,6460,92,777,1,4.7819980000000015,5.232248,-9.1,-30.9,10.12,9.42,9.357000000000001,0.595,      ,,,0,1,0,-0.009716559711334677
1238,1249,1249,6462,92,813,1,4.844988,4.893233,8.7,-21.9,11.83,11.452,11.418,0.321,      ,,,0,1,0,0.17357985468124726
1239,1250,1250,6463,92,818,1,4.840258,4.402812,20.0,-9.2,12.007,10.452,10.312000000000001,1.3219999999999998,      ,,,0,1,0,0.09613819625491242
1249,1260,1260,6473,92,936,1,4.790875,5.3359,32.1,-42.5,9.765,9.24,9.193,0.446,      ,,,0,1,0,0.3430152901446756
1250,1261,1261,6474,92,950,1,4.755288,4.249069,10.8,-18.0,11.972999999999999,10.911,10.815,0.903,      ,,,0,1,0,0.11916211033131123
1255,1266,1266,6479,92,985,1,4.865349,4.521292,40.1,-45.7,9.794,8.231,8.09,1.329,30937,,,0,1,0,0.1578368373969634
1258,1269,1269,6482,92,1009,1,4.859454,4.180853,6.1,-23.0,9.794,9.247,9.198,0.465,30889,,,0,1,0,0.13573257330749064
1275,1286,1286,6499,93,170,1,4.9861,5.129109,21.9,-19.8,10.72,9.927,9.856,0.674,      ,,,0,1,0,0.3415098266047155
1283,1294,1294,6507,93,280,1,4.9124360000000005,4.773518,5.3,-39.1,8.529,7.938,7.885,0.502,31307,22828.0,12.01,0,1,0,0.29362536463810307
1304,1315,1315,6528,93,566,1,4.909721,4.482011,35.0,5.6,11.18,10.404000000000002,10.334000000000001,0.66,      ,,,0,1,0,0.0422911891982898
1309,1320,1320,6533,93,588,1,4.939051,4.6372290000000005,27.0,-6.0,10.158999999999999,9.593,9.542,0.48100000000000004,      ,,,0,1,0,0.14087967229456394
1320,1331,1331,6544,93,670,1,4.943576,3.824211,23.8,-14.4,11.617,10.046,9.905,1.335,      ,,,0,1,0,0.26100907700071463
1323,1334,1334,6547,93,699,1,4.9081209999999995,4.444064,8.1,-15.1,11.540999999999999,11.239,11.212,0.257,      ,,,0,1,0,-0.06946176201363999
1329,1340,1340,6553,93,761,1,4.907987,4.184601,23.7,-1.0,11.046,10.085,9.999,0.8170000000000001,      ,,,0,1,0,-0.01738990774343616
1333,1344,1344,6557,93,800,1,4.998742,4.4892449999999995,15.0,-17.6,9.754,9.187000000000001,9.136000000000001,0.48200000000000004,      ,,,0,1,0,0.2108954735397373
1352,1363,1363,6576,93,1025,1,4.895208,4.143968,26.6,-4.7,11.843,11.048,10.975999999999999,0.6759999999999999,      ,,,0,1,0,0.10704050011359269
1356,1367,1367,6580,93,1052,1,4.947726,4.5185,-0.9,-25.7,9.695,9.177999999999999,9.131,0.439,      ,,,0,1,0,0.03346138015927604
1361,1372,1372,6585,93,1103,1,4.962613,3.975345,14.0,-11.2,9.751,9.189,9.138,0.478,      ,,,0,1,0,-0.007962127486613239
1362,1373,1373,6586,93,1115,1,4.89996,4.11364,4.9,-25.2,11.852,11.117,11.050999999999998,0.625,      ,,,0,1,0,0.15477295562265625
1363,1374,1374,6587,93,1141,1,4.9989349999999995,4.72846,21.6,-38.8,11.716,10.843,10.764000000000001,0.742,      ,,,0,1,0,0.4057697153716629
1373,1384,1384,6597,94,119,1,4.614276,7.144707,25.8,-11.6,11.387,9.578,9.415,1.538,      ,,,0,1,0,0.24913961481045618
1374,1385,1385,6598,94,172,1,4.53068,5.7644400000000005,12.3,-23.4,6.6720000000000015,6.675,6.675,-0.003,28715,21135.0,5.1,0,1,0,0.26975454163966217
1378,1389,1389,6602,94,266,1,4.526774,5.9349940000000005,10.5,-18.0,11.124,10.290999999999999,10.216000000000001,0.708,      ,,,0,1,0,0.12322785788509216
1381,1392,1392,6605,94,328,1,4.535305999999999,5.62566,37.8,-30.5,9.304,8.821,8.777999999999999,0.41100000000000003,28748,21155.0,9.2,0,1,0,0.38923602922935474
1382,1393,1393,6606,94,386,1,4.506625,6.1155589999999975,44.0,-22.4,11.630999999999998,10.605,10.513,0.872,      ,,,0,1,0,0.31184248560377165
1391,1402,1402,6615,94,651,1,4.588739,6.680397,-2.3,-24.3,10.078,8.646,8.517000000000001,1.217,29124,,,0,1,0,-0.037479831009857766
1393,1404,1404,6617,94,714,1,4.542038,6.259631,7.4,-34.3,10.305,9.734,9.683,0.485,      ,,,0,1,0,0.31958538733635533
