recno;TYCID1;TYCID2;TYCID3;RA_J2000_24;DE_J2000;pmRA;pmDE;BT;VT;V;B-V;HD;HIP;Plx;is_hyades;cluster;silhouette
101700;1225;1331;1;3.071586;15.455668;-2.5;-9.3;11.352;10.713;10.655;0.543;      ;;;0;0;0.2365898913
101701;1225;1335;1;3.029307;16.027204;-8.5;-16.3;11.314;10.353;10.267;0.817;      ;;;0;0;0.1978165943
101702;1225;1360;1;3.036917;15.771442;17.4;-14.1;10.876;10.121;10.053;0.642;18825;;;0;0;0.2372216756
101704;1225;1472;1;3.057292;15.979622;-6.2;-16.7;11.545;10.912;10.855;0.538;      ;;;0;0;0.2861206615
101705;1225;1556;1;3.036036;15.99878;-13.6;-12;11.038;10.579;10.538;0.39;      ;;;0;0;0.2963576423
101706;1225;1561;1;3.076393;15.618137;-5.2;-28.3;11.443;10.831;10.776;0.52;      ;;;0;0;0.2582831829
101707;1225;1607;1;3.101415;16.567011;14.2;-12.1;10.825;10.22;10.166;0.514;      ;;;0;0;0.3497332328
101708;1225;1629;1;3.12266;15.221551;-9.4;-11.2;11.827;11.07;11.002;0.643;      ;;;0;0;0.1930554893
101709;1225;1669;1;3.146116;15.036677;16.2;-11.5;10.936;10.127;10.054;0.688;19519;;;0;0;0.1600839042
101710;1225;1710;1;3.089905;15.16612;23;-15.7;11.681;10.927;10.859;0.641;      ;;;0;0;0.1828256175
101711;1225;1737;1;3.180059;15.37304;-1.7;-43.1;9.167;8.596;8.545;0.485;19710;;;0;0;0.2559699546
101712;1225;1748;1;3.185341;15.499163;2.8;-4;11.41;10.861;10.812;0.467;      ;;;0;0;0.2724771165
101713;1225;1774;1;3.162461;15.364386;3.1;18.3;10.56;10.325;10.304;0.2;19601;;;0;0;0.2468816537
101714;1225;1791;1;3.157383;15.23678;95.4;-44.1;11.272;10.251;10.159;0.868;      ;;;0;0;0.1163535067
101715;1225;1831;1;3.18663;15.472957;4.4;-12.8;10.323;9.795;9.747;0.449;      ;;;0;0;0.2716868079
101718;1225;1964;1;3.174373;15.990507;-2.1;48.8;8.302;7.94;7.907;0.308;19666;14751;10.57;0;0;0.3154588791
101719;1225;1980;1;3.160556;16.904698;8.2;-15.7;9.231;8.842;8.807;0.331;19584;14679;4.88;0;0;0.3859913055
101805;1227;24;1;3.009673;18.631662;-23.7;-8;9.743;9.28;9.238;0.394;      ;;;0;0;0.4558712293
101806;1227;27;1;2.986222;19.989835;52.8;-27.6;7.774;7.383;7.348;0.332;18508;13913;10.94;0;0;0.4882817943
101807;1227;29;1;2.99916;18.789325;-8.3;-11.9;10.447;9.978;9.936;0.399;      ;;;0;0;0.4602511464
101810;1227;99;1;3.019709;19.402774;14.1;-27.4;8.964;8.503;8.462;0.392;18731;14062;7.23;0;0;0.4870429813
101812;1227;160;1;2.984436;18.879631;1.9;5.5;11.503;10.957;10.908;0.464;      ;;;0;0;0.4621362473
101814;1227;188;1;2.978766;18.324709;6;-10.7;9.304;9.043;9.02;0.222;18476;;;0;0;0.4064596777
101819;1227;302;1;2.984189;18.811533;11;-30.6;11.399;10.665;10.599;0.624;      ;;;0;0;0.4379910599
101822;1227;362;1;2.922204;18.874688;-36.4;6.3;10.636;9.97;9.91;0.566;      ;;;0;0;0.4366574166
101823;1227;381;1;2.902404;18.30098;21;-3.9;10.485;10.019;9.977;0.396;      ;;;0;0;0.4146445813
101825;1227;403;1;2.927705;18.031382;5.8;-1.3;10.825;10.111;10.047;0.607;      ;;;0;0;0.3900903845
101830;1227;494;1;2.986899;19.287018;4.7;-3.5;11.282;10.741;10.692;0.46;      ;;;0;0;0.4780138149
101831;1227;524;1;2.993259;18.746378;49.8;19.4;10.075;9.575;9.53;0.425;      ;;;0;0;0.4585204286
101837;1227;607;1;3.021526;17.687722;46;-14.6;11.85;11.244;11.189;0.515;      ;;;0;0;0.4094439852
101839;1227;620;1;2.956611;19.223988;-11.8;-14.4;10.49;9.921;9.87;0.484;      ;;;0;0;0.4674355438
101842;1227;684;1;2.921279;19.250398;31.1;-30.8;11.158;10.486;10.426;0.571;      ;;;0;0;0.4502787882
101843;1227;755;1;3.0009;18.066394;1.9;3;11.539;10.602;10.518;0.796;      ;;;0;0;0.2886506307
101844;1227;771;1;2.973269;19.229285;46.8;-60.7;9.586;8.878;8.814;0.602;      ;13855;13.57;0;0;0.4570587878
101845;1227;777;1;2.934914;18.886772;107.5;17.3;10.441;9.88;9.83;0.477;      ;;;0;0;0.449293893
101848;1227;801;1;2.969633;18.27553;-12.5;-10.3;11.793;11.255;11.207;0.457;      ;;;0;0;0.4317657348
101850;1227;820;1;2.990612;18.871981;-0.7;-11.1;11.467;10.573;10.493;0.76;      ;;;0;0;0.3344772381
101852;1227;836;1;3.014106;18.223313;-2.4;2;11.027;10.496;10.448;0.451;      ;;;0;0;0.4404308292
101853;1227;883;1;2.930405;19.153471;-1.9;13.9;9.441;9.066;9.032;0.319;18190;;;0;0;0.447653225
101854;1227;891;1;2.985212;18.873945;11.6;21.6;11.67;10.861;10.788;0.688;      ;;;0;0;0.3995228484
101855;1227;902;1;2.997742;17.746757;-9;-3.5;11.445;10.937;10.891;0.432;      ;;;0;0;0.4111560945
101856;1227;916;1;2.915332;17.734749;39.5;-26.8;7.323;7.034;7.008;0.246;18091;13579;10.41;0;0;0.3709347738
101857;1227;917;1;2.948338;19.005527;21.1;-12.2;11.571;10.971;10.917;0.51;      ;;;0;0;0.4554998846
101861;1227;1010;1;2.977416;17.676926;16;-3.2;8.831;8.588;8.566;0.207;18461;13870;5.71;0;0;0.3724753725
101867;1227;1106;1;2.997587;18.620099;-84.2;-137;10.851;10;9.923;0.723;      ;;;0;0;0.3688758723
101869;1227;1178;1;3.008751;18.004975;-5.3;-25.4;6.826;6.788;6.785;0.032;18654;14021;7.79;0;0;0.3465902895
101870;1227;1200;1;2.982605;18.178541;-10.7;-5.2;9.985;9.462;9.415;0.445;      ;;;0;0;0.4303778905
101871;1227;1205;1;3.020149;18.520401;-9.5;-5.6;10.889;10.519;10.486;0.315;      ;;;0;0;0.4432034105
101872;1227;1232;1;3.004252;18.907877;-4.3;-1.1;11.132;10.637;10.592;0.421;      ;;;0;0;0.4675984217
101873;1227;1238;1;2.935608;18.487155;-12.6;-14.6;11.407;10.977;10.938;0.366;      ;;;0;0;0.4289077479
101875;1227;1301;1;2.92119;17.891714;119;-13.9;9.699;8.905;8.834;0.675;      ;13600;18.89;0;0;0.3630176329
101876;1227;1316;1;2.91852;19.051548;-4.8;-9.2;11.029;10.417;10.362;0.52;      ;;;0;0;0.4486154744
101879;1227;1338;1;3.003506;18.005194;27.3;-7.9;11.527;10.875;10.816;0.554;      ;;;0;0;0.4177043808
101880;1227;1359;1;2.979449;17.513113;-1.6;-18.8;10.429;9.696;9.63;0.623;      ;;;0;0;0.3684530431
101884;1228;126;1;3.159967;19.031726;0.1;3.4;10.152;9.113;9.019;0.883;      ;14675;;0;0;0.2013232515
101885;1228;148;1;3.153025;19.624319;-5.8;-13.8;10.33;9.939;9.904;0.332;      ;;;0;0;0.515321832
101886;1228;154;1;3.154111;19.621501;4.7;-6.2;11.701;10.642;10.547;0.9;      ;;;0;0;0.1817302743
101887;1228;162;1;3.134668;19.675481;-10.2;-11.9;11.599;11.171;11.132;0.364;      ;;;0;0;0.5184770699
101888;1228;163;1;3.176737;19.181814;-2.7;-5.7;11.805;11.408;11.372;0.337;      ;;;0;0;0.5070473552
101889;1228;169;1;3.159618;19.380735;28.4;-6.5;6.993;6.876;6.865;0.099;19568;14672;4.66;0;0;0.4405728486
101891;1228;200;1;3.14146;19.367325;-3.6;-24.6;10.885;10.36;10.313;0.446;      ;;;0;0;0.5179816243
101892;1228;218;1;3.160383;19.714662;4.7;-13.6;11.909;10.825;10.727;0.921;      ;;;0;0;0.150966724
101893;1228;244;1;3.118976;19.566627;-5.2;-13;10.809;10.211;10.157;0.508;      ;;;0;0;0.5177825902
101894;1228;292;1;3.135665;19.759432;-9;-33.1;10.923;10.298;10.242;0.531;      ;;;0;0;0.5253507556
101895;1228;343;1;3.169419;19.241115;37;-23.4;10.032;9.532;9.487;0.425;      ;;;0;0;0.5189928008
101896;1228;359;1;3.132136;19.172278;-5.1;0.2;10.106;9.797;9.769;0.263;      ;;;0;0;0.4807018212
101897;1228;368;1;3.168068;17.535137;112.6;-77;10.63;9.856;9.786;0.658;      ;;;0;0;0.4009567403
101899;1228;435;1;3.138548;19.466078;6.1;-27.9;10.622;9.902;9.837;0.612;      ;;;0;0;0.4887057577
101900;1228;449;1;3.142848;19.207339;60.3;16.3;11.513;10.721;10.65;0.673;      ;;;0;0;0.4428146759
101904;1228;576;1;3.161674;17.660925;-3.7;-9.3;8.812;8.519;8.493;0.249;19582;14683;3.11;0;0;0.4163042031
101906;1228;584;1;3.129186;18.721712;22.7;-21.4;10.826;10.203;10.147;0.53;      ;;;0;0;0.4865973609
101907;1228;674;1;3.133825;18.296566;-149.3;47.5;10.125;9.085;8.991;0.884;      ;;;0;0;0.1902835064
101908;1228;695;1;3.156511;18.460699;47.5;-7.7;12.064;11.178;11.098;0.753;      ;;;0;0;0.36083974
101910;1228;703;1;3.123799;17.879988;-17.6;6.4;5.968;6.111;6.124;-0.122;19374;14514;4.32;0;0;0.3096568591
101911;1228;706;1;3.146802;18.015696;-0.6;-7.9;10.918;10.447;10.405;0.4;      ;;;0;0;0.4588917377
101915;1228;895;1;3.131024;18.09817;-8.4;-10.9;10.899;10.741;10.727;0.134;      ;;;0;0;0.3997981696
101916;1228;913;1;3.123754;17.909326;-5.2;-27.4;10.888;10.313;10.261;0.489;      ;;;0;0;0.448801738
101921;1228;1042;1;3.110726;19.559706;-6;-16;10.856;10.438;10.4;0.355;      ;;;0;0;0.5084253129
101922;1228;1051;1;3.052324;19.801418;15.2;-10.3;9.499;9.068;9.029;0.366;      ;14201;4.18;0;0;0.5037750708
101923;1228;1059;1;3.10533;19.380876;30.1;-24;11.046;10.341;10.278;0.599;      ;;;0;0;0.4901359405
101924;1228;1069;1;3.039743;19.92557;-5.6;-12.1;11.2;10.56;10.502;0.544;      ;;;0;0;0.5057724391
101925;1228;1074;1;3.047836;19.305077;57.2;-16.6;11.59;10.702;10.622;0.755;      ;;;0;0;0.3516135392
101926;1228;1100;1;3.037664;18.32921;112.5;-64.6;10.489;9.759;9.693;0.621;      ;14132;11.94;0;0;0.4290831604
101928;1228;1160;1;3.101951;19.196876;1.3;-2.2;11.935;11.258;11.197;0.575;      ;;;0;0;0.4925520614
101930;1228;1264;1;3.108232;17.608415;-2.1;-0.3;9.669;9.179;9.135;0.417;      ;;;0;0;0.4286155602
101933;1228;1301;1;3.074105;19.702778;2.7;-3.1;11.806;11.125;11.064;0.579;      ;;;0;0;0.4966182292
101934;1228;1313;1;3.078407;17.902475;142.7;95.2;10.517;9.784;9.718;0.623;      ;;;0;0;0.4149240934
101938;1228;1401;1;3.051961;17.526027;6.1;3.4;11.509;10.983;10.936;0.447;      ;;;0;0;0.4112250016
101939;1228;1415;1;3.121984;19.820379;-2.6;-13;11.357;10.669;10.607;0.585;      ;;;0;0;0.5030618646
101940;1228;1448;1;3.107736;18.966606;-0.5;-30.6;10.985;10.056;9.972;0.79;      ;;;0;0;0.3185575855
101941;1228;1458;1;3.08423;17.972698;-10.2;-9.3;10.837;10.277;10.227;0.476;      ;;;0;0;0.4438009285
101944;1228;1518;1;3.068835;19.406045;-25;9.3;10.187;9.583;9.529;0.513;      ;;;0;0;0.5002385193
101946;1228;1539;1;3.107606;19.293041;-9;-12.3;11.576;10.998;10.946;0.491;      ;;;0;0;0.5071291782
101947;1228;1571;1;3.048212;17.565564;2.7;-9.6;9.494;9.002;8.958;0.418;18903;14183;4.53;0;0;0.4123845976
101948;1228;1596;1;3.132567;18.43152;-7.6;-3.6;10.401;9.995;9.958;0.345;      ;;;0;0;0.4692475565
101949;1228;1624;1;3.051439;19.043569;1.6;-1.6;9.914;9.513;9.477;0.341;      ;;;0;0;0.4755591646
101951;1228;1670;1;3.119717;19.371606;65;-34.7;11.719;10.88;10.804;0.713;      ;;;0;0;0.4045806773
101953;1228;1720;1;3.054374;18.179022;79.7;-49.8;11.169;10.429;10.362;0.629;      ;;;0;0;0.4231232193
101955;1228;1751;1;3.038439;18.793475;72.8;-32.9;10.637;9.892;9.825;0.633;      ;;;0;0;0.4480447079
101956;1228;1773;1;3.108948;19.009795;-17.5;-17.2;11.628;11.116;11.07;0.435;      ;;;0;0;0.4974190768
101957;1228;1792;1;3.096492;18.179794;-5.5;0.6;8.908;8.549;8.517;0.305;19186;14403;5.33;0;0;0.4425702388
101960;1228;1852;1;3.105531;17.858831;7;-2.3;10.213;9.935;9.91;0.236;      ;;;0;0;0.4130115964
101961;1228;1853;1;3.079428;17.65269;20.3;-19.2;11.108;10.479;10.422;0.535;      ;;;0;0;0.4186349506
101962;1228;1878;1;3.02735;18.149949;-0.6;-0.6;10.653;10.122;10.074;0.451;      ;;;0;0;0.4400197419
101964;1228;1920;1;3.06312;18.873889;3.7;-6.7;11.3;10.782;10.735;0.44;      ;;;0;0;0.4813934448
101965;1228;1924;1;3.08887;17.712425;32.5;-9.4;11.352;10.69;10.63;0.563;      ;;;0;0;0.4198144986
101969;1228;2001;1;3.169418;18.345566;163;-58.8;9.516;8.77;8.703;0.634;19617;14721;17.55;0;0;0.4561280097
101970;1228;2010;1;3.165037;19.440104;36.9;29;10.34;9.828;9.782;0.435;      ;;;0;0;0.5252104613
102044;1230;111;1;3.01135;21.580172;25.3;-6.5;10.999;10.263;10.197;0.626;      ;;;0;0;0.4495408056
102045;1230;167;1;2.994796;21.52905;22.8;-1.9;9.643;9.122;9.075;0.443;18562;;;0;0;0.5242036296
102047;1230;227;1;3.018174;21.667521;1.9;-10.8;11.247;10.339;10.257;0.772;      ;;;0;0;0.3316784931
102048;1230;261;1;3.003192;22.269729;-12.1;-7.4;11.47;11.17;11.143;0.255;      ;;;0;0;0.5119430597
102049;1230;302;1;2.946129;21.428082;9.6;-14;9.17;8.806;8.773;0.309;18283;13723;6.66;0;0;0.5025743045
102050;1230;364;1;2.981067;22.00455;3.3;-4.6;8.553;8.27;8.245;0.241;18475;13890;3.95;0;0;0.5024632101
102051;1230;428;1;2.91345;21.34824;16;-6.4;11.86;11.272;11.219;0.5;      ;;;0;0;0.4917185904
102052;1230;432;1;2.968442;20.590756;9.2;-7.5;10.214;9.526;9.464;0.585;      ;;;0;0;0.4706372493
102054;1230;550;1;2.975992;21.238285;10;-24.6;10.646;9.891;9.823;0.642;      ;;;0;0;0.434762725
102055;1230;576;1;2.989885;21.006711;-1.2;-45.5;11.801;11.003;10.931;0.678;      ;;;0;0;0.4128828636
102056;1230;600;1;2.918083;20.800216;20.8;-10.3;9.366;8.899;8.857;0.397;18090;;;0;0;0.4974995718
102057;1230;643;1;2.921565;20.487052;12.3;-9.5;11.842;11;10.924;0.716;      ;;;0;0;0.370914581
102058;1230;665;1;2.959372;20.017702;79.2;-10.5;10.767;10.059;9.995;0.602;      ;;;0;0;0.4598731812
102059;1230;679;1;3.009029;21.097736;-3.2;-7.4;11.303;10.207;10.108;0.932;      ;;;0;0;0.1428491893
102061;1230;696;1;3.017247;20.94805;92.3;-46.1;11.177;10.194;10.106;0.836;      ;;;0;0;0.2640450041
102062;1230;713;1;2.971819;20.659988;-1.8;-51.2;11.117;10.178;10.093;0.798;      ;;;0;0;0.300933313
102063;1230;722;1;3.003214;20.513018;23.7;-60.2;11.385;10.662;10.597;0.615;      ;;;0;0;0.4608381409
102068;1230;783;1;2.960887;20.845767;9.4;-13.4;10.973;10.369;10.315;0.513;      ;;;0;0;0.5007166929
102070;1230;821;1;2.918027;21.595148;147.3;-99.8;9.449;8.731;8.666;0.61;18106;13589;16.01;0;0;0.4402960628
102072;1230;853;1;2.990834;20.066821;3.9;-13.1;9.669;9.33;9.299;0.288;      ;;;0;0;0.4831024709
102073;1230;854;1;2.92831;21.014069;-17.1;-72.9;10.525;9.966;9.916;0.475;      ;;;0;0;0.5053949897
102074;1230;907;1;2.951179;20.09789;3.4;-18.8;11.479;10.686;10.615;0.674;      ;;;0;0;0.4099328719
102075;1230;912;1;2.981414;21.617731;42.5;-19.6;6.978;6.731;6.709;0.21;18484;13892;7.1;0;0;0.4910122145
102079;1230;999;1;2.907487;21.326198;20.9;-18.6;10.89;9.863;9.771;0.873;      ;;;0;0;0.21198206
102080;1230;1010;1;3.012593;20.127497;18.3;-0.5;10.59;9.996;9.943;0.505;      ;;;0;0;0.5079108748
102083;1230;1055;1;2.916699;21.096147;52;-20;11.747;10.906;10.83;0.715;      ;;;0;0;0.369770753
102085;1230;1185;1;2.908916;22.251189;11.7;9.2;11.945;11.258;11.196;0.584;      ;;;0;0;0.4459394703
102091;1231;35;1;3.198445;20.207996;-79;-75;10.134;9.396;9.33;0.627;      ;;;0;0;0.4907406776
102092;1231;36;1;3.141358;20.215027;41.6;-36;11.358;10.47;10.39;0.755;      ;;;0;0;0.3690202133
102094;1231;57;1;3.15148;20.024539;-4.9;-109.9;10.401;9.668;9.602;0.623;      ;;;0;0;0.4851995804
102095;1231;66;1;3.160583;20.136908;-2.8;-3.7;11.043;10.505;10.457;0.457;      ;;;0;0;0.5441239764
102098;1231;93;1;3.166189;21.494921;9.1;11.3;10.621;10.06;10.01;0.477;      ;;;0;0;0.5493923763
102099;1231;142;1;3.154209;21.13242;-4.7;-0.8;11.366;10.352;10.261;0.862;      ;;;0;0;0.2428443163
102100;1231;152;1;3.190158;20.226397;16.6;-50.7;10.491;9.759;9.693;0.622;      ;;;0;0;0.4927356504
102101;1231;170;1;3.153836;21.024075;-36.7;-70.9;11.241;10.659;10.607;0.495;      ;;;0;0;0.5458113259
102104;1231;195;1;3.118027;20.481954;29.1;-14.8;10.274;9.835;9.795;0.373;      ;;;0;0;0.5355293736
102109;1231;252;1;3.16513;20.848634;-57.2;-12.5;11.548;10.735;10.662;0.691;      ;;;0;0;0.4334624259
102110;1231;255;1;3.134059;21.399322;-1.1;-0.5;11.131;10.716;10.679;0.353;      ;;;0;0;0.5496012175
102111;1231;322;1;3.144988;20.8649;3.8;-8.8;11.421;10.905;10.859;0.439;      ;;;0;0;0.5541684821
102113;1231;397;1;3.185337;21.120266;-2.7;-10.4;10.368;9.964;9.928;0.343;      ;;;0;0;0.5547632015
102115;1231;424;1;3.153523;20.74355;49.8;-10.2;9.242;8.733;8.687;0.433;      ;;;0;0;0.5537630755
102116;1231;454;1;3.172352;22.174247;81.8;-82.2;11.371;10.597;10.527;0.658;      ;;;0;0;0.4495151935
102117;1231;462;1;3.040947;22.373499;99.9;-32.4;8.521;7.981;7.932;0.459;18831;14152;13.81;0;0;0.5191887593
102118;1231;471;1;3.025254;22.341016;-25.3;-21.4;10.869;10.392;10.349;0.405;      ;;;0;0;0.5282915262
102119;1231;488;1;3.153886;22.219317;15.3;-2.8;11.554;11.046;11;0.432;      ;;;0;0;0.5487147779
102121;1231;504;1;3.023013;22.276439;-5.7;-5.1;11.666;10.88;10.809;0.668;      ;;;0;0;0.4161081496
102122;1231;536;1;3.187179;22.415857;57.4;-127.4;9.28;8.573;8.509;0.601;      ;14809;20.24;0;0;0.4860980979
102125;1231;636;1;3.11562;22.363272;12.5;-3.9;11.393;10.849;10.8;0.462;      ;;;0;0;0.5326168533
102127;1231;682;1;3.033117;22.077945;28.4;-11;11.693;10.941;10.873;0.639;      ;;;0;0;0.4402319297
102128;1231;686;1;3.18506;22.499058;9.4;-18;11.727;10.828;10.747;0.764;      ;;;0;0;0.3538040773
102130;1231;726;1;3.154137;21.996721;14.2;-12.8;11.68;10.828;10.751;0.724;      ;;;0;0;0.3940992491
102131;1231;746;1;3.194793;21.818581;14;3.3;12.131;11.158;11.07;0.827;      ;;;0;0;0.2893675216
102133;1231;781;1;3.064718;21.483609;-7.5;0.7;10.505;10.003;9.958;0.427;      ;;;0;0;0.5423456931
102136;1231;830;1;3.180141;21.786134;-6.3;-15.4;11.164;10.19;10.102;0.828;      ;;;0;0;0.2871123806
102138;1231;913;1;3.168492;21.747089;26.2;-13;7.952;7.644;7.616;0.262;19616;14715;11.4;0;0;0.5402274943
102140;1231;941;1;3.154898;21.812729;30;-28.3;11.189;10.614;10.562;0.489;      ;;;0;0;0.539842332
102141;1231;960;1;3.026599;21.816805;10.2;10.7;11.61;10.779;10.704;0.706;      ;;;0;0;0.3919431064
102142;1231;1009;1;3.024138;22.225191;28.7;-62.6;9.941;9.205;9.139;0.626;      ;;;0;0;0.4451113381
102143;1231;1020;1;3.099957;21.598372;-3.6;-6.4;11.353;10.895;10.854;0.389;      ;;;0;0;0.5493750129
102145;1231;1085;1;3.14555;21.961686;-7.7;-18.5;11.275;10.493;10.423;0.665;      ;;;0;0;0.4426686896
102147;1231;1180;1;3.188748;22.170537;16.9;-6.4;7.836;7.625;7.606;0.179;19751;;;0;0;0.5233159248
102148;1231;1232;1;3.114576;20.862029;21.6;-35.5;9.339;8.659;8.598;0.578;      ;14481;;0;0;0.5032317687
102151;1231;1302;1;3.074909;20.458208;-27.1;28.2;10.996;10.462;10.414;0.454;      ;;;0;0;0.5316082997
102152;1231;1303;1;3.073372;21.268544;-18.1;-19;10.915;10.483;10.444;0.367;      ;;;0;0;0.5374874198
102153;1231;1315;1;3.085648;21.050996;-3.4;-8.5;11.378;10.983;10.947;0.336;      ;;;0;0;0.5323900417
102155;1231;1405;1;3.060056;21.20612;11.2;-3.8;11.118;10.622;10.577;0.422;      ;;;0;0;0.5392464448
102156;1231;1408;1;3.112927;21.336657;-11.7;-26.4;10.725;10.188;10.14;0.456;      ;;;0;0;0.5466975356
102157;1231;1415;1;3.039606;20.819744;-7.8;-39.1;10.924;10.459;10.417;0.395;      ;;;0;0;0.5266540158
102158;1231;1422;1;3.091745;20.902376;28.3;-27.2;8.059;7.765;7.739;0.25;19153;14378;7.78;0;0;0.5124354185
102159;1231;1443;1;3.110976;20.63715;39.5;-32;11.148;10.508;10.45;0.544;      ;;;0;0;0.5205427846
102165;1231;1631;1;3.044189;20.090013;15.5;-30.6;10.982;10.236;10.169;0.634;      ;;;0;0;0.4572227979
102166;1231;1650;1;3.02334;20.181953;14.5;-22.8;9.613;9.181;9.142;0.367;      ;;;0;0;0.5068428423
102167;1231;1670;1;3.110694;20.639356;41.5;-32.2;9.795;8.795;8.705;0.85;      ;;;0;0;0.2546121308
102170;1231;1727;1;3.187287;21.097362;-2.3;-52.4;9.475;8.586;8.506;0.756;      ;14810;18.91;0;0;0.3730899355
102171;1232;41;1;3.257904;15.908126;38.7;-2.6;9.752;9.192;9.142;0.476;      ;;;0;0;0.3250393881
102172;1232;64;1;3.242909;16.561614;-5;8.3;11.205;10.382;10.308;0.7;      ;;;0;0;0.3252147653
102175;1232;249;1;3.235666;15.590417;21.2;-12.8;7.245;7.172;7.165;0.062;20086;15064;7.46;0;0;0.2488112074
102176;1232;260;1;3.206915;16.516738;-2.3;-14.4;7.542;7.353;7.336;0.161;19896;14910;7.68;0;0;0.331816843
102177;1232;276;1;3.252126;16.303398;129.2;-76.8;9.673;8.902;8.833;0.655;      ;15134;12.13;0;0;0.3205190794
102181;1232;432;1;3.24251;16.216265;-1.8;-2.5;10.588;10.015;9.963;0.487;      ;;;0;0;0.3503952595
102182;1232;434;1;3.302947;16.17458;6.9;6;11.171;10.538;10.481;0.538;      ;;;0;0;0.3491671935
102186;1232;482;1;3.248106;15.527138;175.4;-58.3;10.302;9.606;9.543;0.592;      ;15109;7.27;0;0;0.2609021428
102187;1232;536;1;3.251803;16.255275;-16.5;-51.3;9.123;8.497;8.441;0.532;20181;15129;4.53;0;0;0.349183899
102190;1232;650;1;3.27592;15.639089;-17.8;-5.2;10.463;10.005;9.964;0.389;      ;;;0;0;0.3047653223
102191;1232;685;1;3.231184;15.644479;3.3;-16.2;11.883;11.289;11.236;0.505;      ;;;0;0;0.2901502757
102193;1232;729;1;3.202736;15.170768;-27.2;3.5;11.06;10.595;10.553;0.395;      ;;;0;0;0.2453076364
102195;1232;871;1;3.265349;15.227899;-48.3;10;11.912;10.921;10.832;0.842;      ;;;0;0;0.1351734558
102196;1232;886;1;3.212541;15.372235;-16.7;-3.3;11.77;10.848;10.765;0.784;      ;;;0;0;0.1696607396
102197;1232;977;1;3.206906;15.042641;11.5;-32.3;11.361;10.82;10.771;0.46;      ;14909;8.63;0;0;0.2263678337
102198;1232;990;1;3.283495;15.253919;14.7;-4.4;11.029;10.752;10.727;0.235;      ;;;0;0;0.2559547977
102199;1232;1001;1;3.295209;15.096183;6.7;-36.9;10.419;9.8;9.744;0.526;      ;;;0;0;0.2336721355
102200;1232;1004;1;3.248128;15.445862;91.3;-31.4;11.469;10.703;10.634;0.651;      ;;;0;0;0.2333561856
102201;1232;1005;1;3.287025;15.502155;-19.8;-98.6;11.348;10.549;10.477;0.679;      ;;;0;0;0.234844016
102202;1232;1073;1;3.303965;15.179716;-3.2;-9;11.597;11.479;11.468;0.1;      ;;;0;0;0.2312207875
102203;1232;1083;1;3.222588;15.443098;21.1;-18;10.977;10.57;10.533;0.346;      ;;;0;0;0.2760914952
102204;1232;1154;1;3.227709;15.504498;-15.2;-3.4;11.646;11.183;11.141;0.394;      ;;;0;0;0.2839471585
102206;1233;24;1;3.416217;16.054061;15.7;5;10.535;10.07;10.028;0.395;      ;;;0;0;0.364795952
102207;1233;38;1;3.334111;15.951906;-11.4;-16.3;10.324;9.785;9.736;0.458;      ;;;0;0;0.342942953
102209;1233;53;1;3.433838;15.531397;53.1;-28.6;10.68;9.943;9.877;0.626;      ;;;0;0;0.2753262817
102210;1233;118;1;3.406762;15.61675;23.7;-45.5;11.776;11.002;10.932;0.658;      ;;;0;0;0.2705640269
102212;1233;147;1;3.372363;16.019999;8.9;1.6;11.569;11.109;11.068;0.391;      ;;;0;0;0.3556010615
102213;1233;167;1;3.394131;15.841608;28.5;-124;11.71;11.104;11.049;0.515;      ;;;0;0;0.3335826851
102214;1233;168;1;3.451091;15.557074;-0.2;-8.5;11.145;10.646;10.601;0.424;      ;;;0;0;0.3191044878
102215;1233;299;1;3.397925;16.721351;22.3;-8.2;8.951;8.517;8.478;0.369;20996;15823;7.28;0;0;0.4171794728
102216;1233;303;1;3.33403;15.657905;-16.2;-0.8;9.439;8.931;8.885;0.432;      ;15525;4.74;0;0;0.3146428969
102217;1233;332;1;3.453812;16.005116;8.5;22.1;11.752;10.975;10.905;0.66;      ;;;0;0;0.3174406506
102218;1233;355;1;3.342381;16.33298;2.1;-9.3;9.728;9.251;9.208;0.405;      ;15564;;0;0;0.3801272145
102222;1233;428;1;3.401388;16.48207;22.7;-9.8;11.654;11.189;11.147;0.395;      ;;;0;0;0.4008798136
102224;1233;462;1;3.460586;16.66299;31.6;2.7;8.363;8.093;8.069;0.23;21404;16117;2.74;0;0;0.3910171649
102226;1233;531;1;3.393665;15.667901;-5.7;37.3;10.435;9.939;9.894;0.422;      ;15805;5.32;0;0;0.3240590119
102228;1233;551;1;3.396757;16.561241;8.9;-22.6;10.584;10.481;10.472;0.088;      ;;;0;0;0.3356186274
102229;1233;569;1;3.375155;16.543262;70.1;2.3;10.789;10.081;10.017;0.602;      ;;;0;0;0.378911503
102231;1233;590;1;3.40769;16.721842;0.7;-14.9;11.664;10.882;10.812;0.665;      ;;;0;0;0.3776460691
102233;1233;640;1;3.381546;16.35975;-31.3;-27.3;9.435;8.886;8.837;0.467;20922;;;0;0;0.3877871645
102235;1233;706;1;3.398569;16.851009;12.8;-31.7;11.248;10.751;10.706;0.422;      ;;;0;0;0.4317724547
102236;1233;742;1;3.394197;16.138801;-51.1;-44.7;11.368;10.565;10.493;0.683;      ;;;0;0;0.3147411591
